,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,github_plot
1225,262144000.0,segmentAnything,full,gabor,,blue,11,0.0026674977912806,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_11.jpg
1226,262144000.0,segmentAnything,full,gabor,,blue,12,0.0024409940806332,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_12.jpg
1227,262144000.0,segmentAnything,full,gabor,,blue,13,0.0022345514883909,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_13.jpg
1228,262144000.0,segmentAnything,full,gabor,,blue,14,0.0032551202329217,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_14.jpg
1229,262144000.0,segmentAnything,full,gabor,,blue,15,0.003055615781534,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_15.jpg
1230,262144000.0,segmentAnything,full,gabor,,blue,16,0.003208710465103,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_16.jpg
1231,262144000.0,segmentAnything,full,gabor,,blue,17,0.0034261008070443,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_17.jpg
1232,262144000.0,segmentAnything,full,gabor,,blue,18,0.0046600912077396,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_18.jpg
1233,262144000.0,segmentAnything,full,gabor,,blue,19,0.0041477609785867,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_19.jpg
1234,262144000.0,segmentAnything,full,gabor,,blue,20,0.0025575952491725,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_20.jpg
1235,262144000.0,segmentAnything,full,gabor,,blue,21,0.0022642689143945,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_21.jpg
1236,262144000.0,segmentAnything,full,gabor,,blue,22,0.0025409319703788,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_22.jpg
1237,262144000.0,segmentAnything,full,gabor,,blue,23,0.0035293457870418,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_23.jpg
1238,262144000.0,segmentAnything,full,gabor,,blue,24,0.0031253620603827,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_24.jpg
1239,262144000.0,segmentAnything,full,gabor,,blue,25,0.0038904652982189,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_25.jpg
1240,262144000.0,segmentAnything,full,gabor,,blue,26,0.0039912738440581,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_26.jpg
1241,262144000.0,segmentAnything,full,gabor,,blue,27,0.002501621620863,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_27.jpg
1242,262144000.0,segmentAnything,full,gabor,,blue,28,0.0028449652791787,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_28.jpg
1243,262144000.0,segmentAnything,full,gabor,,blue,29,0.0031512050977068,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_29.jpg
1244,262144000.0,segmentAnything,full,gabor,,blue,30,0.0031945780829911,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_30.jpg
1245,262144000.0,segmentAnything,full,gabor,,blue,31,0.0036611552470372,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_31.jpg
1246,262144000.0,segmentAnything,full,gabor,,blue,32,0.0038572315924586,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_32.jpg
1247,262144000.0,segmentAnything,full,gabor,,blue,33,0.0041755079507627,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_33.jpg
1248,262144000.0,segmentAnything,full,gabor,,blue,34,0.002592421514082,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_34.jpg
1249,262144000.0,segmentAnything,full,gabor,,blue,35,0.0016590870699954,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_35.jpg
1250,262144000.0,segmentAnything,full,gabor,,blue,36,0.0014856714386422,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_36.jpg
1251,262144000.0,segmentAnything,full,gabor,,blue,37,0.0017464210630816,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_37.jpg
1252,262144000.0,segmentAnything,full,gabor,,blue,38,0.0020396297332102,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_38.jpg
1253,262144000.0,segmentAnything,full,gabor,,blue,39,0.002710107227219,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_39.jpg
1254,262144000.0,segmentAnything,full,gabor,,blue,40,0.0032604043264273,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_40.jpg
1255,262144000.0,segmentAnything,full,gabor,,blue,41,0.0022891938151897,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_41.jpg
1256,262144000.0,segmentAnything,full,gabor,,gray,0,0.0024553866660984,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_0.jpg
1257,262144000.0,segmentAnything,full,gabor,,gray,1,0.0029367578940158,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_1.jpg
1258,262144000.0,segmentAnything,full,gabor,,gray,2,0.0026204352611611,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_2.jpg
1259,262144000.0,segmentAnything,full,gabor,,gray,3,0.003758083893366,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_3.jpg
1260,262144000.0,segmentAnything,full,gabor,,gray,4,0.0041551388699143,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_4.jpg
1261,262144000.0,segmentAnything,full,gabor,,gray,5,0.0035850782642915,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_5.jpg
1262,262144000.0,segmentAnything,full,gabor,,gray,6,0.0027692325331643,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_6.jpg
1263,262144000.0,segmentAnything,full,gabor,,gray,7,0.001424374994137,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_7.jpg
1264,262144000.0,segmentAnything,full,gabor,,gray,8,0.0014624471687344,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_8.jpg
1265,262144000.0,segmentAnything,full,gabor,,gray,9,0.0016793296034985,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_9.jpg
1266,262144000.0,segmentAnything,full,gabor,,gray,10,0.0016237848146523,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_10.jpg
1267,262144000.0,segmentAnything,full,gabor,,gray,11,0.0023742373986238,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_11.jpg
1268,262144000.0,segmentAnything,full,gabor,,gray,12,0.0025827943175706,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_12.jpg
1269,262144000.0,segmentAnything,full,gabor,,gray,13,0.0016467291263184,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_13.jpg
1270,262144000.0,segmentAnything,full,gabor,,gray,14,0.0031042856312183,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_14.jpg
1271,262144000.0,segmentAnything,full,gabor,,gray,15,0.0029131569311465,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_15.jpg
1272,262144000.0,segmentAnything,full,gabor,,gray,16,0.0031901974316768,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_16.jpg
1273,262144000.0,segmentAnything,full,gabor,,gray,17,0.0042982268221107,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_17.jpg
1274,262144000.0,segmentAnything,full,gabor,,gray,18,0.005290915451237,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_18.jpg
1275,262144000.0,segmentAnything,full,gabor,,gray,19,0.00395379782578,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_19.jpg
1276,262144000.0,segmentAnything,full,gabor,,gray,20,0.0023111728610296,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_20.jpg
1277,262144000.0,segmentAnything,full,gabor,,gray,21,0.0017824160976115,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_21.jpg
1278,262144000.0,segmentAnything,full,gabor,,gray,22,0.0022507847291665,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_22.jpg
1279,262144000.0,segmentAnything,full,gabor,,gray,23,0.0022647478364127,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_23.jpg
1280,262144000.0,segmentAnything,full,gabor,,gray,24,0.0029482907774409,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_24.jpg
1281,262144000.0,segmentAnything,full,gabor,,gray,25,0.0039931442541562,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/gray/plots/compare_cdf_pdf_layer_25.jpg
